Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2009-02-19,1167.89,1201.94,1166.52,1973857124174.0,0.0
2009-02-18,1188.77,1204.56,1172.94,2009146007788.0,144354222.0
2009-02-17,1187.04,1204.54,1180.43,2006221418521.0,885052167.0
2009-02-13,1236.85,1250.11,1231.63,2090409645927.0,0.0
2009-02-12,1242.81,1243.59,1204.38,2100466528690.0,37402704.0
2009-02-11,1227.05,1239.92,1208.53,2073835871500.0,380445558.0
2009-02-10,1229.29,1286.9,1223.54,2071421575781.0,104219741.0
2009-02-09,1281.65,1286.81,1267.86,2159653985171.0,0.0
2009-02-06,1277.49,1280.4,1243.86,2152643582883.0,39280947.0
2009-02-05,1245.11,1250.14,1199.53,2098082406271.0,0.0
2009-02-04,1215.43,1243.68,1210.98,2048062172890.0,539624525.0
2009-02-03,1215.66,1218.91,1180.25,2048457637859.0,0.0
2009-02-02,1195.75,1203.53,1167.49,2014898992656.0,257390724.0
2009-01-30,1180.25,1216.46,1176.82,1988787604430.0,0.0
2009-01-29,1203.85,1220.72,1198.76,2028550019983.0,0.0
2009-01-28,1235.91,1245.98,1213.24,2082580946542.0,199312108.0
2009-01-27,1194.41,1202.05,1184.42,2012652203311.0,0.0
2009-01-26,1184.56,1202.94,1169.21,1996057828123.0,0.0
2009-01-23,1175.89,1192.64,1144.41,1981440294348.0,0.0
2009-01-22,1168.08,1187.71,1149.31,1968281998368.0,0.0
2009-01-21,1185.76,1186.43,1142.33,1998065989239.0,0.0
2009-01-20,1136.61,1195.89,1136.61,1915248406850.0,0.0
2009-01-16,1198.14,1202.81,1167.34,1999274561525.0,0.0
2009-01-15,1183.52,1192.45,1141.74,1974880938347.0,0.0
2009-01-14,1163.42,1190.42,1157.89,1941335848776.0,0.0
2009-01-13,1202.65,1219.05,1186.95,2007049350339.0,0.0
2009-01-12,1201.13,1225.78,1188.21,2004526980636.0,0.0
2009-01-09,1223.01,1252.95,1217.59,2041038583695.0,0.0
2009-01-08,1252.52,1252.52,1223.81,2090274460767.0,0.0
2009-01-07,1238.6,1256.34,1228.32,2067059403420.0,0.0
2009-01-06,1274.49,1286.08,1265.53,2126940975868.0,0.0
2009-01-05,1262.52,1274.11,1244.89,2106964064535.0,169363391.0
2009-01-02,1263.7,1266.45,1208.91,2108945634004.0,0.0
2008-12-31,1211.65,1223.46,1199.53,2022083059986.0,0.0
2008-12-30,1201.34,1203.41,1177.92,2005445293867.0,0.0
2008-12-29,1173.15,1188.05,1158.07,1958395842856.0,35193754.0
2008-12-26,1185.44,1190.53,1178.68,1978918350291.0,0.0
2008-12-24,1184.3,1187.98,1179.29,1976998725213.0,13429697.0
2008-12-23,1183.19,1204.61,1175.84,1975157814796.0,0.0
2008-12-22,1189.15,1214.55,1169.23,1985099823050.0,0.0
2008-12-19,1217.19,1235.24,1210.91,1962328969400.0,0.0
2008-12-18,1204.69,1234.14,1192.7,1942187273066.0,0.0
2008-12-17,1225.86,1242.18,1211.46,1976313261766.0,76502224.0
2008-12-16,1243.49,1244.81,1194.63,2004740256853.0,0.0
2008-12-15,1181.87,1206.88,1167.45,1905386119432.0,0.0
2008-12-12,1206.65,1212.0,1157.15,1945336285039.0,0.0
2008-12-11,1180.46,1229.02,1176.11,1903113204487.0,0.0
2008-12-10,1222.38,1236.53,1203.72,1970694832481.0,26888920.0
2008-12-09,1212.45,1251.56,1202.14,1954694017087.0,594813044.0
2008-12-08,1225.06,1237.18,1196.91,1975026371591.0,0.0
2008-12-05,1177.87,1180.09,1096.09,1898936056271.0,0.0
2008-12-04,1127.75,1168.65,1110.66,1818131820734.0,0.0
2008-12-03,1166.2,1166.2,1101.63,1880127069763.0,110498361.0
2008-12-02,1130.0,1132.93,1091.04,1821836864650.0,0.0
2008-12-01,1091.16,1156.53,1091.16,1759214046773.0,0.0
2008-11-28,1185.75,1185.99,1171.82,1911727298475.0,37400324.0
2008-11-26,1193.09,1193.09,1126.95,1923554818494.0,363247821.0
2008-11-25,1142.58,1164.6,1118.28,1841373655559.0,0.0
2008-11-24,1154.34,1163.05,1096.55,1860326575322.0,0.0
2008-11-21,1085.57,1085.57,1018.86,1749504026870.0,0.0
2008-11-20,1036.51,1114.98,1035.25,1670434944418.0,59145937.0
2008-11-19,1087.6,1168.53,1087.6,1752777305675.0,0.0
2008-11-18,1155.75,1167.23,1113.25,1864268692650.0,767326903.0
2008-11-17,1151.96,1187.98,1149.2,1858152067756.0,0.0
2008-11-13,1240.93,1240.93,1109.89,2001671920392.0,0.0
2008-11-12,1165.38,1210.98,1164.93,1879801216486.0,283093356.0
2008-11-11,1225.59,1249.35,1208.99,1977376643096.0,0.0
2008-11-10,1251.0,1298.09,1237.12,2018374011256.0,78199120.0
2008-11-07,1271.62,1279.42,1244.19,2048469457607.0,115575699.0
2008-11-06,1241.97,1294.73,1235.85,2000696925279.0,39736321.0
2008-11-05,1299.98,1365.28,1298.57,2094147766863.0,517710552.0
2008-11-04,1378.4,1382.65,1342.3,2220468904093.0,0.0
2008-11-03,1334.75,1346.85,1322.43,2150154777312.0,96443277.0
2008-10-31,1334.78,1358.75,1306.02,2150206210481.0,0.0
2008-10-30,1333.94,1344.21,1301.0,2148851120630.0,0.0
2008-10-29,1302.12,1343.84,1272.19,2097591936176.0,206491523.0
2008-10-28,1297.57,1297.57,1174.59,2090605344500.0,0.0
2008-10-27,1169.78,1227.46,1167.7,1884714313184.0,0.0
2008-10-24,1202.27,1229.0,1149.12,1937060181971.0,0.0
2008-10-23,1239.16,1264.04,1177.17,1996501908349.0,0.0
2008-10-22,1237.09,1284.85,1209.84,1993154392860.0,0.0
2008-10-21,1283.43,1351.61,1281.73,2067816783303.0,0.0
2008-10-20,1352.76,1352.76,1289.97,2179521894904.0,0.0
2008-10-17,1311.72,1367.89,1278.95,2113408138902.0,0.0
2008-10-16,1312.97,1312.97,1192.25,2115411287057.0,0.0
2008-10-15,1244.23,1356.15,1244.23,2004670386778.0,0.0
2008-10-14,1364.59,1470.99,1350.64,2198587583281.0,39463127.0
2008-10-13,1429.54,1429.54,1318.86,2303225180306.0,0.0
2008-10-10,1269.8,1317.48,1196.11,2045860460116.0,0.0
2008-10-09,1275.1,1369.77,1261.54,2054400439566.0,0.0
2008-10-08,1330.61,1386.34,1295.98,2143843048875.0,0.0
2008-10-07,1329.98,1433.12,1329.98,2142827683660.0,0.0
2008-10-06,1411.28,1440.19,1339.17,2273806822084.0,169260602.0
2008-10-03,1470.84,1551.58,1469.0,2369775161279.0,0.0
2008-10-02,1491.11,1554.23,1490.72,2402437381701.0,0.0
2008-10-01,1563.8,1584.26,1547.99,2519546320734.0,0.0
2008-09-30,1594.63,1597.73,1529.97,2568639117619.0,0.0
2008-09-29,1496.15,1643.22,1496.15,2410012137682.0,0.0
2008-09-26,1672.04,1677.65,1635.54,2693342408076.0,38835428.0
2008-09-25,1687.55,1708.44,1668.71,2718320412600.0,0.0
2008-09-24,1661.33,1677.86,1648.65,2676090800977.0,12062970.0
2008-09-23,1648.4,1696.62,1645.58,2655259694887.0,0.0
2008-09-22,1665.94,1743.34,1665.41,2683514751126.0,0.0
2008-09-19,1745.06,1773.83,1718.23,2813471411840.0,0.0
2008-09-18,1697.42,1704.22,1606.3,2736663332904.0,37073544.0
2008-09-17,1632.45,1708.2,1632.45,2636385500342.0,0.0
2008-09-16,1724.08,1739.16,1683.34,2784372605072.0,0.0
2008-09-15,1705.46,1757.57,1705.46,2754292969335.0,0.0
2008-09-12,1767.13,1775.47,1743.71,2853888205392.0,0.0
2008-09-11,1773.65,1774.41,1713.86,2864427131373.0,0.0
2008-09-10,1738.07,1754.21,1725.76,2806971056335.0,26888018.0
2008-09-09,1721.55,1779.32,1721.55,2780280724127.0,0.0
2008-09-08,1762.95,1796.82,1734.93,2847150805282.0,0.0
2008-09-05,1768.23,1778.88,1740.44,2855680129728.0,0.0
2008-09-04,1774.78,1824.61,1774.78,2866249272463.0,0.0
2008-09-03,1833.09,1854.42,1820.48,2960427652561.0,104605515.0
2008-09-02,1850.14,1912.72,1843.07,2987948626408.0,0.0
2008-08-29,1872.54,1899.56,1866.81,3024134201841.0,0.0
2008-08-28,1915.12,1921.19,1904.2,3092898613689.0,30233130.0
2008-08-27,1900.3,1913.53,1881.54,3068962181948.0,586739846.0
2008-08-26,1886.32,1901.09,1874.81,3046384567941.0,0.0
2008-08-25,1889.72,1918.8,1885.69,3051877384678.0,0.0
2008-08-22,1931.47,1937.76,1915.36,3119306088853.0,0.0
2008-08-21,1906.74,1913.39,1886.24,3079370610832.0,0.0
2008-08-20,1913.02,1932.42,1900.02,3094896508594.0,0.0
2008-08-19,1908.68,1933.13,1900.41,3083878187685.0,662290153.0
2008-08-18,1932.7,1963.51,1920.99,3122689693329.0,0.0
2008-08-15,1957.56,1973.56,1950.11,3162858052747.0,0.0
2008-08-14,1964.38,1969.37,1930.38,3173868467476.0,268754856.0
2008-08-13,1942.02,1955.54,1920.77,3137742745855.0,116971947.0
2008-08-12,1941.07,1957.4,1932.47,3136220726275.0,79002565.0
2008-08-11,1941.23,1962.54,1917.85,3136472548135.0,0.0
2008-08-08,1926.23,1928.52,1877.13,3112243625491.0,0.0
2008-08-07,1880.09,1904.13,1873.01,3037684072296.0,39601416.0
2008-08-06,1895.21,1902.87,1853.41,3062111387778.0,68585430.0
2008-08-05,1869.76,1869.76,1823.97,3020998978567.0,625094112.0
2008-08-04,1804.84,1825.68,1802.09,2916112391505.0,97425501.0
2008-08-01,1826.56,1849.21,1806.4,2951202709070.0,128771331.0
2008-07-31,1849.15,1874.54,1832.7,2987700159717.0,0.0
2008-07-30,1852.8,1862.97,1825.64,2993598926695.0,206178007.0
2008-07-29,1845.55,1851.31,1812.97,2981873092854.0,0.0
2008-07-28,1802.99,1850.46,1798.31,2913120312051.0,0.0
2008-07-25,1846.55,1849.19,1820.9,2983491880716.0,0.0
2008-07-24,1816.98,1854.97,1816.84,2935723686773.0,0.0
2008-07-23,1845.56,1865.19,1819.08,2981899716437.0,0.0
2008-07-22,1821.62,1821.83,1784.26,2943209001977.0,0.0
2008-07-21,1819.76,1837.53,1809.8,2940213488969.0,0.0
2008-07-18,1823.23,1834.72,1816.76,2934843790547.0,0.0
2008-07-17,1853.47,1862.99,1829.7,2983527215177.0,0.0
2008-07-16,1843.87,1844.54,1786.06,2968079464554.0,0.0
2008-07-15,1798.35,1826.11,1761.08,2873606210788.0,0.0
2008-07-14,1798.03,1837.04,1792.54,2873088847017.0,0.0
2008-07-11,1810.88,1839.77,1784.39,2893620636362.0,0.0
2008-07-10,1839.57,1846.53,1805.28,2939467339026.0,0.0
2008-07-09,1819.18,1871.27,1818.92,2906881105311.0,51657447.0
2008-07-08,1871.28,1871.28,1821.96,2991166292268.0,0.0
2008-07-07,1826.93,1848.29,1799.49,2920277737377.0,167389720.0
2008-07-03,1816.35,1832.21,1801.66,2903355318106.0,0.0
2008-07-02,1816.15,1874.83,1815.84,2903050230748.0,0.0
2008-07-01,1862.71,1864.07,1817.08,2977895565135.0,0.0
2008-06-30,1837.09,1863.32,1837.09,2936937555798.0,0.0
2008-06-27,1855.72,1865.6,1829.3,2966705945528.0,0.0
2008-06-26,1855.39,1898.78,1855.39,2966186051086.0,36588326.0
2008-06-25,1933.86,1951.49,1910.21,3091634130693.0,12077465.0
2008-06-24,1903.74,1926.1,1888.01,3043479350397.0,0.0
2008-06-23,1913.31,1940.68,1910.88,3058773973204.0,0.0
2008-06-20,1928.39,1963.48,1920.32,3087309928574.0,0.0
2008-06-19,1982.69,1991.25,1935.85,3174238649381.0,0.0
2008-06-18,1951.1,1968.09,1943.92,3123668157624.0,0.0
2008-06-17,1972.82,1993.12,1969.73,3158443215791.0,0.0
2008-06-16,1984.76,1991.72,1953.26,3177561593186.0,0.0
2008-06-13,1966.01,1968.12,1928.71,3147543270348.0,37049469.0
2008-06-12,1924.26,1954.23,1909.89,3080699463074.0,0.0
2008-06-11,1924.33,1970.31,1924.33,3080812190128.0,0.0
2008-06-10,1972.54,1988.0,1957.05,3157988203389.0,26863048.0
2008-06-09,1979.71,1997.94,1948.27,3169474427286.0,0.0
2008-06-06,1990.39,2039.5,1990.39,3186573905121.0,0.0
2008-06-05,2055.11,2055.82,2020.59,3290181460721.0,0.0
2008-06-04,2021.45,2035.09,1989.22,3236301158189.0,69986969.0
2008-06-03,1996.79,2027.2,1977.87,3196822862959.0,29867702.0
2008-06-02,2006.84,2028.04,1989.33,3212912827231.0,0.0
2008-05-30,2032.57,2040.97,2022.16,3254102552769.0,0.0
2008-05-29,2019.02,2030.24,2001.78,3232404916487.0,62892733.0
2008-05-28,2000.07,2004.66,1981.25,3202547076908.0,751569408.0
2008-05-27,1995.44,1995.45,1963.05,3195126205432.0,0.0
2008-05-23,1958.96,1964.68,1943.85,3136709747016.0,0.0
2008-05-22,1964.92,1978.05,1955.64,3146264219173.0,0.0
2008-05-21,1956.8,2015.23,1952.77,3133254008295.0,0.0
2008-05-20,2000.67,2010.18,1987.5,3203499678387.0,0.0
2008-05-19,2016.6,2050.79,2005.34,3229009825283.0,0.0
2008-05-16,2031.27,2035.81,2009.89,3231755958522.0,0.0
2008-05-15,2031.34,2032.36,1991.2,3231869398984.0,196926213.0
2008-05-14,1997.3,2028.67,1993.91,3177721502819.0,185317086.0
2008-05-13,2000.61,2004.53,1981.99,3182671662845.0,868115301.0
2008-05-12,1997.02,1998.86,1959.48,3176963070960.0,0.0
2008-05-09,1960.29,1969.36,1947.6,3118538206211.0,0.0
2008-05-08,1966.86,1979.12,1954.36,3128977000176.0,137890796.0
2008-05-07,1951.42,2000.72,1946.28,3104421122880.0,0.0
2008-05-06,1990.61,1996.8,1957.63,3167782143981.0,0.0
2008-05-05,1975.82,1992.69,1967.82,3144236938497.0,632883528.0
2008-05-02,1981.87,1996.52,1965.84,3153866821028.0,0.0
2008-05-01,1980.44,1980.44,1921.05,3151601844878.0,0.0
2008-04-30,1917.7,1953.59,1912.81,3051744856103.0,7181418.0
2008-04-29,1933.6,1941.91,1914.25,3050759024261.0,194421150.0
2008-04-28,1923.26,1936.1,1917.03,3034451649985.0,0.0
2008-04-25,1918.58,1925.04,1894.11,3027062999337.0,0.0
2008-04-24,1924.58,1942.98,1886.94,3036529932972.0,0.0
2008-04-23,1906.66,1913.62,1888.71,3008256352036.0,0.0
2008-04-22,1881.65,1901.74,1867.72,2968798823148.0,0.0
2008-04-21,1913.12,1914.21,1890.8,3018454933433.0,0.0
2008-04-18,1900.28,1908.0,1879.94,2998200304951.0,0.0
2008-04-17,1840.88,1848.28,1829.94,2904478500921.0,0.0
2008-04-16,1846.89,1849.45,1815.8,2913961139085.0,0.0
2008-04-15,1794.73,1802.73,1776.6,2831661234670.0,0.0
2008-04-14,1790.93,1807.76,1788.01,2825660831850.0,0.0
2008-04-11,1798.72,1833.14,1794.82,2837963772569.0,0.0
2008-04-10,1852.97,1863.2,1827.0,2923550280389.0,0.0
2008-04-09,1826.19,1849.2,1815.05,2881292822011.0,51400702.0
2008-04-08,1846.14,1858.74,1837.47,2915378975630.0,0.0
2008-04-07,1860.83,1885.93,1856.57,2938579864768.0,0.0
2008-04-04,1865.87,1884.13,1846.56,2946540402461.0,0.0
2008-04-03,1855.19,1866.57,1835.96,2929675351510.0,0.0
2008-04-02,1848.8,1870.55,1836.63,2919592592063.0,0.0
2008-04-01,1855.48,1855.48,1805.79,2927615876147.0,0.0
2008-03-31,1781.93,1789.52,1767.86,2811566504475.0,168824296.0
2008-03-28,1767.57,1802.18,1762.2,2788899605023.0,0.0
2008-03-27,1777.89,1809.24,1777.75,2805182932033.0,36524820.0
2008-03-26,1817.28,1822.57,1800.83,2867334102300.0,291875885.0
2008-03-25,1824.54,1831.98,1800.71,2878802678788.0,12248336.0
2008-03-24,1814.4,1819.26,1760.14,2862788469437.0,0.0
2008-03-20,1751.99,1752.28,1712.33,2774492640310.0,0.0
2008-03-19,1715.59,1772.09,1715.59,2716858021126.0,0.0
2008-03-18,1761.05,1761.05,1712.21,2788847596509.0,0.0
2008-03-17,1687.19,1706.02,1668.57,2671878903090.0,0.0
2008-03-14,1713.83,1762.37,1696.22,2714074667594.0,0.0
2008-03-13,1750.4,1760.23,1699.17,2771973219724.0,0.0
2008-03-12,1735.18,1764.72,1731.08,2747878384156.0,0.0
2008-03-11,1740.95,1740.95,1686.47,2757015835697.0,0.0
2008-03-10,1673.03,1711.03,1672.76,2649452718477.0,26830443.0
2008-03-07,1707.5,1731.39,1682.03,2704044557799.0,0.0
2008-03-06,1712.5,1757.56,1710.96,2711959272949.0,0.0
2008-03-05,1753.57,1768.13,1737.26,2777000925739.0,69333449.0
2008-03-04,1743.7,1748.07,1707.42,2763515485415.0,0.0
2008-03-03,1733.27,1746.56,1716.52,2746992398716.0,29898049.0
2008-02-29,1745.27,1778.07,1740.9,2766006915374.0,0.0
2008-02-28,1794.46,1808.65,1786.2,2843976186175.0,0.0
2008-02-27,1799.94,1806.42,1775.45,2852657821294.0,549535098.0
2008-02-26,1791.31,1807.41,1763.41,2838704009887.0,0.0
2008-02-25,1785.46,1790.77,1761.93,2829430652633.0,0.0
2008-02-22,1773.44,1774.97,1739.15,2810384889514.0,0.0
2008-02-21,1766.3,1806.44,1762.24,2799069099003.0,129542937.0
2008-02-20,1787.45,1791.35,1756.64,2832584369541.0,0.0
2008-02-19,1764.81,1807.45,1759.24,2797911265535.0,665287260.0
2008-02-15,1780.38,1787.33,1767.34,2822589532482.0,121193932.0
2008-02-14,1787.59,1823.1,1784.78,2834017909588.0,139591568.0
2008-02-13,1823.0,1824.22,1795.67,2890151861923.0,180097761.0
2008-02-12,1780.54,1812.43,1769.62,2821524837756.0,80323351.0
2008-02-11,1793.09,1797.39,1770.91,2841406137328.0,0.0
2008-02-08,1773.74,1779.48,1746.34,2810751826141.0,0.0
2008-02-07,1753.3,1779.27,1714.86,2778365260578.0,35493387.0
2008-02-06,1740.95,1795.82,1739.55,2758792249364.0,0.0
2008-02-05,1773.49,1813.55,1773.49,2810357685396.0,597415219.0
2008-02-04,1828.8,1854.62,1828.11,2898000770830.0,252604322.0
2008-02-01,1855.27,1864.97,1826.43,2939938749476.0,0.0
2008-01-31,1841.42,1853.81,1782.02,2918000526681.0,0.0
2008-01-30,1808.51,1843.2,1798.31,2865842586421.0,207506168.0
2008-01-29,1807.67,1816.43,1792.64,2864508838802.0,0.0
2008-01-28,1805.08,1807.12,1773.7,2860406278380.0,0.0
2008-01-25,1789.17,1864.0,1788.07,2835200372508.0,0.0
2008-01-24,1826.92,1826.92,1793.11,2895017511401.0,0.0
2008-01-23,1789.53,1794.46,1693.06,2835768891467.0,0.0
2008-01-22,1795.61,1820.51,1740.53,2845402611706.0,0.0
2008-01-18,1844.09,1876.04,1829.62,2922228634919.0,0.0
2008-01-17,1842.1,1894.19,1838.99,2919079430477.0,0.0
2008-01-16,1872.29,1907.3,1848.58,2966914737984.0,0.0
2008-01-15,1894.09,1931.71,1885.45,3001462630875.0,0.0
2008-01-14,1949.15,1952.55,1924.86,3088714039464.0,0.0
2008-01-11,1912.81,1941.53,1900.23,3031118048653.0,0.0
2008-01-10,1953.64,1968.09,1924.39,3095825397488.0,0.0
2008-01-09,1949.2,1949.2,1889.92,3088783962718.0,51342354.0
2008-01-08,1910.33,1983.14,1910.33,3027201921391.0,0.0
2008-01-07,1957.44,1975.87,1929.27,3101843457585.0,0.0
2008-01-04,1963.52,2025.36,1963.02,3111922379704.0,0.0
2008-01-03,2051.76,2064.73,2040.01,3251764644917.0,0.0
2008-01-02,2049.71,2094.22,2040.43,3248522176070.0,0.0
2007-12-31,2084.93,2102.39,2083.58,3305874666108.0,0.0
2007-12-28,2107.05,2121.28,2092.03,3340946080644.0,0.0
2007-12-27,2106.09,2135.55,2104.02,3339420062447.0,28050157.0
2007-12-26,2136.94,2141.08,2116.21,3388343444351.0,0.0
2007-12-24,2128.62,2131.73,2113.12,3375151295837.0,12289550.0
2007-12-21,2111.77,2111.77,2094.65,3325193613448.0,0.0
2007-12-20,2069.68,2070.51,2040.38,3258922974035.0,0.0
2007-12-19,2031.0,2038.99,2016.69,3198011641992.0,0.0
2007-12-18,2029.49,2042.29,1999.59,3195643525677.0,0.0
2007-12-17,2020.8,2068.92,2020.26,3181960353010.0,0.0
2007-12-14,2072.11,2096.96,2069.94,3262746378599.0,785092634.0
2007-12-13,2094.68,2097.95,2072.75,3298281405833.0,0.0
2007-12-12,2101.36,2130.57,2070.52,3308806552084.0,0.0
2007-12-11,2083.72,2147.68,2081.55,3281022338525.0,0.0
2007-12-10,2134.88,2141.36,2126.97,3361577623695.0,81794477.0
2007-12-07,2130.0,2135.24,2116.63,3353895967403.0,0.0
2007-12-06,2127.65,2128.32,2098.3,3350194025284.0,0.0
2007-12-05,2099.31,2103.83,2079.67,3305571091167.0,601500270.0
2007-12-04,2059.06,2070.39,2048.65,3242194368503.0,0.0
2007-12-03,2067.45,2094.36,2066.23,3245829647957.0,29898049.0
2007-11-30,2089.1,2122.64,2071.78,3279827316416.0,0.0
2007-11-29,2102.42,2108.25,2082.19,3300741342652.0,55024767.0
2007-11-28,2095.39,2100.97,2055.77,3289692568186.0,1440343374.0
2007-11-27,2033.76,2034.65,1997.53,3192944479166.0,0.0
2007-11-26,1989.36,2047.92,1988.3,3123231211905.0,0.0
2007-11-23,2028.9,2031.87,2008.13,3185315711539.0,0.0
2007-11-21,2006.38,2039.39,1986.45,3149961905370.0,0.0
2007-11-20,2029.94,2064.08,1990.12,3187833140870.0,0.0
2007-11-19,2021.14,2050.03,2009.71,3174006678772.0,0.0
2007-11-16,2048.62,2052.2,2006.85,3217172488230.0,0.0
2007-11-15,2024.03,2054.06,2007.78,3178554599963.0,203509769.0
2007-11-14,2038.05,2091.06,2030.62,3200562905412.0,100322207.0
2007-11-13,2066.08,2066.08,2009.74,3245368346654.0,747036668.0
2007-11-12,1982.16,2043.05,1980.18,3113546977087.0,0.0
2007-11-09,2034.3,2078.06,2033.88,3195442159646.0,89238201.0
2007-11-08,2106.16,2167.81,2066.55,3308326686673.0,0.0
2007-11-07,2169.43,2219.82,2168.55,3407706112118.0,36387983.0
2007-11-06,2223.97,2224.43,2188.1,3493384913661.0,0.0
2007-11-05,2200.48,2212.06,2179.9,3456483518845.0,432148997.0
2007-11-02,2213.86,2218.66,2181.5,3477491292006.0,202541147.0
2007-11-01,2197.07,2226.88,2196.35,3451132424952.0,0.0
2007-10-31,2238.98,2239.23,2199.02,3516961701429.0,0.0
2007-10-30,2207.61,2218.88,2192.69,3467679961900.0,204727902.0
2007-10-29,2203.42,2209.39,2191.21,3461091930167.0,0.0
2007-10-26,2194.59,2203.88,2174.82,3447234439884.0,0.0
2007-10-25,2161.52,2195.4,2146.23,3395282135615.0,0.0
2007-10-24,2188.59,2194.35,2140.87,3437799279277.0,7511557.0
2007-10-23,2205.18,2205.18,2170.47,3459821444555.0,0.0
2007-10-22,2157.45,2160.02,2116.64,3384946261704.0,0.0
2007-10-19,2131.08,2188.75,2131.08,3343560075229.0,0.0
2007-10-18,2187.52,2191.66,2161.68,3432122906879.0,0.0
2007-10-17,2179.14,2182.85,2143.54,3418975408495.0,0.0
2007-10-16,2151.14,2166.65,2143.56,3375035922261.0,28913667.0
2007-10-15,2158.92,2184.86,2143.9,3387240841255.0,0.0
2007-10-12,2177.99,2177.99,2148.38,3417160741964.0,0.0
2007-10-11,2140.92,2194.14,2127.07,3359001734857.0,0.0
2007-10-10,2176.98,2178.95,2164.91,3415577912196.0,46086831.0
2007-10-09,2171.21,2173.95,2157.95,3406534216253.0,0.0
2007-10-08,2163.26,2163.26,2144.22,3394049722255.0,0.0
2007-10-05,2149.67,2151.72,2118.13,3376545910737.0,0.0
2007-10-04,2105.56,2107.72,2088.79,3307268317302.0,0.0
2007-10-03,2103.01,2117.38,2095.3,3303269034076.0,0.0
2007-10-02,2115.89,2117.34,2104.15,3323496865186.0,0.0
2007-10-01,2116.97,2120.79,2092.6,3338649433846.0,0.0
2007-09-28,2091.11,2101.96,2082.04,3297860244647.0,0.0
2007-09-27,2096.39,2099.61,2089.58,3306180069910.0,0.0
2007-09-26,2088.38,2094.97,2079.92,3293556289760.0,0.0
2007-09-25,2076.83,2076.83,2048.34,3275347438176.0,10966140.0
2007-09-24,2057.25,2072.7,2047.51,3244467851835.0,0.0
2007-09-21,2049.48,2054.09,2041.48,3233674916651.0,0.0
2007-09-20,2032.61,2043.21,2029.53,3207051522174.0,0.0
2007-09-19,2041.36,2056.27,2032.08,3220859137339.0,0.0
2007-09-18,2035.37,2035.37,1985.7,3211415853708.0,0.0
2007-09-17,1983.08,1995.47,1975.29,3128903078961.0,0.0
2007-09-14,2000.82,2004.03,1981.91,3156901413691.0,0.0
2007-09-13,1998.63,2005.96,1989.91,3153433284809.0,0.0
2007-09-12,1988.96,2006.37,1983.44,3138177840492.0,0.0
2007-09-11,1988.98,1991.02,1969.52,3140697814628.0,0.0
2007-09-10,1960.2,1980.97,1943.27,3095263057489.0,62518913.0
2007-09-07,1958.35,1975.31,1949.87,3092330506533.0,0.0
2007-09-06,1998.67,2006.05,1984.44,3156004925430.0,0.0
2007-09-05,1994.38,2017.32,1987.3,3149235020056.0,75828836.0
2007-09-04,2020.51,2032.1,1989.28,3193239275593.0,0.0
2007-08-31,1988.73,1993.73,1975.83,3143018636018.0,30055345.0
2007-08-30,1963.75,1980.95,1940.92,3103540780493.0,0.0
2007-08-29,1954.85,1955.46,1913.49,3089482687509.0,555888766.0
2007-08-28,1899.24,1939.1,1899.24,3002356412164.0,0.0
2007-08-27,1947.49,1958.96,1945.51,3078643315011.0,0.0
2007-08-24,1961.38,1961.38,1924.11,3100586946626.0,0.0
2007-08-23,1931.88,1945.11,1920.62,3053960275218.0,0.0
2007-08-22,1936.77,1938.79,1922.19,3061684359688.0,0.0
2007-08-21,1910.99,1915.1,1886.45,3021104843974.0,158267751.0
2007-08-20,1893.05,1899.05,1874.27,2992739588932.0,0.0
2007-08-17,1888.78,1893.77,1853.87,2985988266748.0,0.0
2007-08-16,1846.09,1865.47,1805.66,2918492884629.0,127838274.0
2007-08-15,1864.92,1913.79,1864.2,2948261859709.0,130755720.0
2007-08-14,1901.32,1940.89,1901.32,3004547080367.0,699019585.0
2007-08-13,1934.41,1946.75,1931.33,3056845173753.0,371712726.0
2007-08-10,1925.14,1944.54,1896.69,3042198333736.0,88328458.0
2007-08-09,1936.76,1990.96,1936.76,3060557699978.0,0.0
2007-08-08,1987.34,1995.0,1968.34,3140479627207.0,152229254.0
2007-08-07,1961.64,1976.7,1932.05,3103051580716.0,100589534.0
2007-08-06,1954.37,1954.37,1912.69,3091541487789.0,0.0
2007-08-03,1918.56,1964.5,1918.56,3034895543890.0,429929053.0
2007-08-02,1966.6,1969.66,1944.37,3110896621450.0,0.0
2007-08-01,1945.08,1946.76,1912.1,3076858021553.0,0.0
2007-07-31,1932.06,1992.53,1931.99,3058773519264.0,0.0
2007-07-30,1973.93,1981.86,1951.36,3125056096084.0,204183096.0
2007-07-27,1956.19,1997.79,1956.16,3096982546879.0,0.0
2007-07-26,1986.6,2012.49,1955.62,3145127635710.0,0.0
2007-07-25,2011.14,2020.68,1996.05,3183966670199.0,71669021.0
2007-07-24,2000.55,2037.72,1995.62,3167213569640.0,0.0
2007-07-23,2036.33,2045.81,2031.37,3223847611960.0,0.0
2007-07-20,2035.88,2048.24,2024.25,3223136131809.0,0.0
2007-07-19,2052.99,2060.29,2046.96,3250232116277.0,0.0
2007-07-18,2037.98,2038.64,2019.17,3226463450055.0,0.0
2007-07-17,2041.78,2045.97,2030.57,3232478853717.0,0.0
2007-07-16,2028.02,2037.5,2024.3,3210695749221.0,0.0
